workerid,proliferate.condition,base_image,category,edit_type,level,novel_word,perturbed_image,rating,response_time_ms,stimulus_id,error
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,texture,5,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/rabbit_5.png,3,3852,rabbit,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,add,17,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_11_17.png,1,2050,shape_11,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,shape,14,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/shape/crystal_telescope_14.png,2,4280,crystal_telescope,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,,,,rav,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,1,2194,attention_check_5,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,texture,20,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_11_20.png,2,1733,shape_11,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,background,14,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/background/bird-feathers_saxophone_14.png,6,9706,bird-feathers_saxophone,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,texture,17,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/texture/checkerboard_tiger_17.png,6,1514,checkerboard_tiger,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,background,11,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/golden-retriever_11.png,7,2440,golden-retriever,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,texture,2,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/texture/bonsai_crystal_2.png,7,3529,bonsai_crystal,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,add,20,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/add/bee_20.png,5,2635,bee,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,add,5,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_13_5.png,3,1847,shape_13,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,shape,17,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/rabbit_17.png,1,4115,rabbit,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,color,11,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_11_11.png,6,4058,shape_11,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,remove,8,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_13_8.png,1,1730,shape_13,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,remove,5,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/bonsai_crystal_5.png,1,2407,bonsai_crystal,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,known,style,17,vorthling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/corkscrew_17.png,1,5011,corkscrew,
201,Group 5,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,background,5,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/background/bird-feathers_saxophone_5.png,6,4768,bird-feathers_saxophone,
201,Group 5,,,,,,,,3004,,
202,Group 9,,,,,,,,,,
202,Group 9,,,,,,,,9033,,
202,Group 9,,,,,,,,24159,,
202,Group 9,,,,,,,6,8030,,
202,Group 9,,,,,,,,14015,,
202,Group 9,,,,,,,7,2367,,
202,Group 9,,,,,,,1,4303,,
202,Group 9,,,,,,,6,4415,,
202,Group 9,,,,,,,,10287,,
202,Group 9,,,,,,,4,1919,,
202,Group 9,,,,,,,,1312,,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,color,11,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/dolphin_11.png,7,6727,dolphin,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,style,14,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/golden-retriever_14.png,3,2454,golden-retriever,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,color,8,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/horse_8.png,7,2407,horse,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,texture,5,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/texture/bonsai_crystal_5.png,7,2687,bonsai_crystal,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,remove,2,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/remove/bonsai_crystal_2.png,7,2079,bonsai_crystal,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,remove,20,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_28_20.png,1,4647,shape_28,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,shape,19,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/shape/checkerboard_tiger_19.png,4,3031,checkerboard_tiger,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,style,8,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/horse_8.png,4,1239,horse,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,add,2,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/add/drone_dagger_2.png,4,1679,drone_dagger,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,remove,20,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/bird-feathers_saxophone_20.png,1,2879,bird-feathers_saxophone,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,style,17,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/bee_17.png,7,3544,bee,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,style,5,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/style/shape_24_5.png,4,2446,shape_24,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,remove,8,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/remove/dolphin_8.png,1,1959,dolphin,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,,,,toma,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,1,1415,attention_check_1,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,texture,17,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_11_17.png,4,2551,shape_11,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,remove,11,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_28_11.png,1,1399,shape_28,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,shape,14,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/shape/drone_dagger_14.png,1,1183,drone_dagger,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,color,2,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/color/shape_13_2.png,7,1878,shape_13,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,remove,19,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/checkerboard_tiger_19.png,7,1231,checkerboard_tiger,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,background,5,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/background/checkerboard_tiger_5.png,7,919,checkerboard_tiger,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,style,17,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/style/horse_17.png,7,1255,horse,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,shape,17,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/shape/golden-retriever_17.png,4,2919,golden-retriever,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,remove,8,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_19_8.png,1,1679,shape_19,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/bonsai_crystal.png,modified/shape-shape,style,11,cravish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/bonsai_crystal_11.png,4,2103,bonsai_crystal,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/crystal_telescope.png,modified/shape-shape,style,19,drublit,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/style/crystal_telescope_19.png,7,3911,crystal_telescope,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/drone_dagger.png,modified/shape-shape,color,19,zornett,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-shape/color/drone_dagger_19.png,7,1415,drone_dagger,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,add,5,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_11_5.png,4,2806,shape_11,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,,,,blick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,1,1887,attention_check_2,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,background,8,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_19_8.png,7,2359,shape_19,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/horse.png,known,color,11,skelwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/color/horse_11.png,7,830,horse,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/bee.png,known,background,2,snavish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/bee_2.png,7,1407,bee,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_28.png,novel,style,11,frostling,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/style/shape_28_11.png,1,1655,shape_28,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,texture,8,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/texture/shape_13_8.png,7,1751,shape_13,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,background,2,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/background/shape_13_2.png,7,735,shape_13,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_19.png,novel,add,2,frentish,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_19_2.png,7,1351,shape_19,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,shape,5,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_24_5.png,4,2719,shape_24,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/golden-retriever.png,known,texture,20,froatne,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/texture/golden-retriever_20.png,7,1463,golden-retriever,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,style,19,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/style/shape_16_19.png,1,2151,shape_16,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,texture,17,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/texture/bird-feathers_saxophone_17.png,7,2655,bird-feathers_saxophone,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/dolphin.png,known,background,2,thrimple,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/dolphin_2.png,7,1319,dolphin,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,background,5,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/background/checkerboard_tv-remote_5.png,7,1095,checkerboard_tv-remote,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,,,,pon,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/corkscrew.png,1,1503,attention_check_3,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_11.png,novel,shape,17,scradge,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape/shape_11_17.png,1,1519,shape_11,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_16.png,novel,add,19,sdrindle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_16_19.png,1,1255,shape_16,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/bird-feathers_saxophone.png,modified/shape-texture,background,17,plonwick,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/background/bird-feathers_saxophone_17.png,7,1511,bird-feathers_saxophone,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_24.png,novel,add,19,vraxel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/add/shape_24_19.png,1,1599,shape_24,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/rabbit.png,known,background,14,wrivlet,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/known/background/rabbit_14.png,7,1407,rabbit,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tv-remote.png,modified/shape-texture,add,20,grestle,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/add/checkerboard_tv-remote_20.png,4,2047,checkerboard_tv-remote,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/shape_13.png,novel,remove,2,wrimble,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/novel/remove/shape_13_2.png,4,5231,shape_13,
202,Group 9,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/checkerboard_tiger.png,modified/shape-texture,remove,17,clentrel,https://raw.githubusercontent.com/adadtur/nvrd-sample/master/modified-shape-texture/remove/checkerboard_tiger_17.png,7,1263,checkerboard_tiger,
